차량번호,연식,주행거리,연료,변속기,연비,차종,배기량,색상,세금미납,압류,저당,제시번호,차량모델,제조사,가격
51두2245,10년02월(10년형),"111,979",가솔린,오토,정보없음,경차,999,파랑,없음,없음,없음,2021091314,뉴모닝LX 기본형 블랙프리미엄,기아,180만원
38모8340,11년10월(11년형),"175,864",가솔린,오토,정보없음,대형,"3,342",검정색,없음,없음,없음,20211145970,오피러스 프리미엄GH330 노블레스,기아,599만원
35고9085,01년05월(01년형),"152,826",LPG,오토,정보없음,중형,"1,998",검정색,없음,없음,없음,2021075350,매그너스LPG 클래식 2.0 일반형,한국GM,65만원
241조5197,14년04월(15년형),"217,321",LPG,오토,정보없음,중형,"1,999",은색,없음,없음,없음,2021090430,LF쏘나타LPI 렌터카 스마트,현대,550만원
382조6783,20년03월(20년형),"6,163",가솔린,오토,정보없음,경차,998,흰색,없음,없음,없음,1051000121,더 뉴 레이 밴1.0 가솔린 밴 럭셔리 스페셜,기아,"1,130만원"
327수2305,19년10월(19년형),"16,315",가솔린,오토,12.7,경차,0,검정색,정보없음,없음,1 건,211176412,더 뉴 레이1.0 가솔린 프레스티지,기아,"1,390만원"
94모7075,12년10월(13년형),"163,050",디젤,오토,정보없음,승합,0,은색,정보없음,없음,1 건,211176376,그랜드스타렉스5인승 LPi 밴 CVX 프리미엄,현대,"1,020만원"
338우5326,14년09월(15년형),"24,000",가솔린,오토,정보없음,경차,998,검정색,없음,없음,없음,2021005742,all new 모닝럭셔리 ,기아,430만원
91오0841,11년04월(11년형),"124,900",디젤,오토,정보없음,승합,"2,497",회색,없음,없음,없음,2020264991,그랜드스타렉스5인승 밴 CVX 럭셔리,현대,799만원
35두0797,16년05월(16년형),"55,200",디젤,오토,11.6,SUV,0,흰색,정보없음,없음,1 건,211168399,올 뉴쏘렌토디젤 2.2 4WD 노블레스,기아,"2,330만원"
338우5373,17년12월(18년형),"9,750",가솔린,오토,13.1,준중형,"1,591",흰색,없음,없음,없음,2021004855,아반떼AD1.6 GDi Value Plus ,현대,990만원
163수3946,15년11월(16년형),"72,800",가솔린,오토,정보없음,경차,998,검정색,없음,없음,없음,2020252863,레이1.0 가솔린 프레스티지,기아,620만원
47로7597,17년07월(18년형),"86,013",기타,오토,19.5,SUV,0,흰색,정보없음,없음,없음,정보없음,니로1.6 프레스티지 ,기아,"1,730만원"
67우5767,13년11월(14년형),"82,000",가솔린,오토,13.5,경차,998,진주색,없음,없음,없음,2021060174,레이1.0 가솔린 럭셔리,기아,550만원
100더7209,14년01월(14년형),"112,000",LPG,오토,정보없음,중형,"1,999",진주색,없음,없음,없음,2020244047,더 뉴 K5LPI 디럭스 기본형,기아,620만원
86루4153,20년09월(21년형),"9,585",디젤,오토,정보없음,트럭,0,검정색,정보없음,없음,1 건,정보없음,렉스턴 스포츠 칸2.2 디젤 파워리프 4WD 노블레스,쌍용,"2,800만원"
164어6535,16년11월(16년형),"135,000",가솔린,오토,정보없음,경차,998,검정색,없음,없음,없음,2020251712,레이밴2인승밴 고급형,기아,360만원
338우5384,11년03월(12년형),"172,000",가솔린,오토,8.9,대형,"3,778",검정색,없음,없음,없음,2021005739,에쿠스(신형)VS380 프라임,현대,690만원
360라2837,09년10월(10년형),"96,600",가솔린,오토,정보없음,대형,"3,342",흰색,없음,없음,없음,2020064994,제네시스BH330 LUXURY 기본형,현대,690만원
82로2448,17년03월(17년형),"130,000",디젤,수동,정보없음,트럭,"2,497",흰색,없음,없음,없음,2021032038,포터2초장축 슈퍼캡 냉동탑차 SUP 트윈컴프,현대,970만원
61도6052,18년05월(19년형),"61,752",기타,오토,정보없음,대형,0,흰색,정보없음,없음,1 건,정보없음,그랜저IG 하이브리드익스클루시브 스페셜,현대,"2,900만원"
87소2248,14년09월(14년형),"70,000",디젤,수동,정보없음,트럭,"2,497",흰색,없음,없음,없음,2021029780,봉고31톤 내장탑차 킹캡 하이탑 ,기아,"1,050만원"
360라2859,11년08월(12년형),"126,000",LPG,오토,정보없음,중형,"1,999",흰색,없음,없음,없음,2020262621,YF쏘나타LPi 럭셔리 ,현대,330만원
59모2040,11년05월(11년형),"143,000",디젤,오토,정보없음,SUV,"2,959",검정색,없음,없음,없음,2020268110,모하비4WD QV300 고급형,기아,"1,230만원"
91머2518,17년01월(17년형),"150,000",디젤,수동,정보없음,트럭,"2,497",흰색,없음,없음,없음,2021026272,봉고31톤 냉동탑차 초장축 표준형 표준캡 력셔리,기아,"1,330만원"
35머6296,09년10월(10년형),"100,000",가솔린,오토,정보없음,중형,"1,998",흰색,없음,없음,없음,2021010831,YF쏘나타Y20 프리미어 최고급형,현대,420만원
81우1949,12년03월(12년형),"130,000",디젤,수동,정보없음,트럭,"2,497",초록색,없음,없음,없음,2021030406,봉고31톤 활어수송차 초장축 킹캡 럭셔리,기아,780만원
13소2679,15년05월(15년형),"74,456",LPG,오토,12,중형,0,검정,없음,없음,없음,1051000986,LF쏘나타2.0 프리미엄 기본형,현대,"1,220만원"
276러5249,17년07월(18년형),"52,712",디젤,오토,정보없음,RV,"2,199",회색,없음,없음,없음,2021091908,올 뉴 카니발9인승 2.2 디젤 럭셔리,기아,"1,770만원"
82너3587,14년10월(15년형),"50,000",디젤,수동,정보없음,트럭,"2,497",흰색,없음,없음,없음,2021030162,포터2초장축 하이내장탑차 슈퍼캡 SUP,현대,"1,250만원"
30무1809,12년10월(13년형),"479,400",LPG,오토,정보없음,중형,"1,999",흰색,없음,없음,없음,2021091813,쏘나타 더 브릴리언트LPI 택시 스타일,현대,199만원
45노4996,13년09월(14년형),"80,343",디젤,오토,정보없음,SUV,"1,998",흰색,없음,없음,없음,2021022681,뉴코란도 C2.0 CVT 2WD 고급형,쌍용,750만원
96로5618,14년10월(14년형),"80,000",디젤,수동,정보없음,트럭,"2,497",흰색,없음,없음,없음,2021028976,봉고31톤 내장탑차 킹캡 하이탑 ,기아,"1,010만원"
95우0614,17년12월(18년형),"20,000",디젤,오토,정보없음,트럭,"2,497",파랑색,없음,없음,없음,2021028601,포터2초장축 파워게이트 더블캡 SUP,현대,"1,850만원"
63우5185,14년08월(15년형),"115,137",디젤,오토,14,대형,"2,199",검정색,없음,없음,없음,2021083971,그랜저HGHG220 디젤 모던,현대,"1,250만원"
11소7479,11년09월(11년형),"225,490",가솔린,오토,정보없음,대형,"2,359",검정색,없음,없음,없음,20211146178,그랜저HGHG240 럭셔리,현대,490만원
81마3660,14년08월(14년형),"60,000",디젤,수동,정보없음,트럭,"2,497",흰색,없음,없음,없음,2021027911,봉고31.2톤 냉동탑차 초장축 표준형 표준캡 프레스티지,기아,"1,630만원"
28도9534,14년03월(14년형),"185,795",가솔린,오토,11.3,대형,"2,359",검정색,없음,없음,없음,20211148264,그랜저HGHG240 모던,현대,790만원
35두6710,09년04월(09년형),"106,343",가솔린,오토,정보없음,경차,999,흰색,없음,없음,없음,2221016895,뉴모닝LX 기본형 블랙프리미엄,기아,190만원
91소2752,12년05월(12년형),"290,000",디젤,오토,정보없음,트럭,"2,497",흰색,없음,없음,없음,2021027648,봉고31톤 초장축 킹캡 CRDi GLX ,기아,680만원
83보3654,14년09월(14년형),"90,000",디젤,오토,정보없음,트럭,"2,497",검정색,없음,없음,없음,2021024148,봉고31톤 냉장탑차 초장축 플러스형 킹캡 럭셔리,기아,"1,190만원"
326머4846,20년01월(20년형),"8,527",가솔린,오토,정보없음,경차,998,흰색,없음,없음,없음,20211164199,더 뉴 레이1.0 가솔린 프레스티지,기아,"1,530만원"
81더9577,15년10월(16년형),"30,000",디젤,수동,정보없음,트럭,"2,497",파랑색,없음,없음,없음,2021021114,봉고31톤 초장축 킹캡 CRDi DLX DLX,기아,"1,000만원"
258도6336,16년12월(17년형),"99,206",가솔린,오토,정보없음,대형,"2,999",검정,없음,없음,없음,2021094010,그랜저HGHG240 모던 컬렉션,현대,"1,199만원"
52우1437,18년02월(18년형),"45,965",디젤,오토,15.2,중형,"2,199",회색,없음,없음,없음,20211156467,G702.2D AWD Supreme,제네시스,"3,170만원"
82루1884,13년07월(13년형),"40,000",디젤,수동,정보없음,트럭,"2,497",흰색,없음,없음,없음,2021017068,포터2초장축 슈퍼캡 윙바디 수동 PLUS,현대,"1,120만원"
32나6777,18년06월(19년형),"37,215",가솔린,오토,정보없음,대형,0,흰색,정보없음,없음,없음,211181403,그랜저IG3.0 익스클루시브 스페셜,현대,"2,899만원"
91수0944,20년01월(20년형),"8,309",디젤,수동,정보없음,트럭,"2,497",흰색,없음,없음,없음,2021016413,더 뉴 봉고3내장탑차 1.2톤 표준형 표준캡 초장축 GL,기아,"2,080만원"
148마8325,19년05월(19년형),"79,974",가솔린,오토,정보없음,대형,0,검정색,정보없음,없음,없음,211148684,G903.8 GDi AWD 럭셔리,제네시스,"6,350만원"
89너0146,17년02월(17년형),"30,000",디젤,오토,정보없음,트럭,"2,497",초록색,없음,없음,없음,2021014920,포터2초장축 슈퍼캡 CRDi Premium,현대,"1,620만원"
84머0603,17년01월(17년형),"4,701",디젤,수동,정보없음,특수,"2,497",흰색,없음,없음,없음,2021014301,포터2장축 슈퍼캡 이동주유차 SUP,현대,"2,580만원"
143도3090,19년07월(19년형),"37,791",디젤,오토,정보없음,SUV,"2,199",검정,없음,없음,없음,2021096380,펠리세이드2.2 디젤 7인승 익스클루시브,현대,"3,270만원"
90더3738,12년10월(13년형),"90,000",디젤,수동,정보없음,트럭,"2,497",흰색,없음,없음,없음,2021011337,포터2초장축 파워게이트 슈퍼캡 PLUS,현대,930만원
145러4619,17년04월(17년형),"57,715",전기,오토,정보없음,준중형,0,흰색,없음,없음,없음,2021096412,SM3 Z.E.RE ,르노삼성,950만원
84조4132,16년12월(17년형),"50,000",디젤,수동,정보없음,트럭,"2,497",흰색,없음,없음,없음,2021011265,봉고31톤 파워게이트 초장축 2단 킹캡 럭셔리,기아,"1,440만원"
81더3549,17년10월(18년형),"71,159",디젤,오토,정보없음,트럭,0,회색,정보없음,없음,없음,211088048,더 뉴 코란도 스포츠2.2 CX7 4WD 클럽,쌍용,"1,730만원"
01노6395,17년06월(17년형),"19,400",가솔린,오토,12.3,중형,"1,997",은색,없음,없음,없음,202105-002943,SM62.0 GDe SE ,르노삼성,"1,420만원"
52더1857,16년02월(16년형),"126,654",가솔린,오토,9.7,대형,"3,342",은색,없음,없음,없음,2021098296,아슬란G330 모던,현대,"1,199만원"
58우1196,13년05월(13년형),"143,800",LPG,오토,정보없음,중형,"1,999",흰색,없음,없음,없음,1910108315,쏘나타 더 브릴리언트LPI 모던(장애인용) ,현대,599만원
283보3540,18년07월(18년형),"76,370",디젤,오토,10.1,SUV,0,회색,정보없음,없음,없음,211044106,G4 렉스턴2.2 4WD 헤리티지,쌍용,"2,510만원"
83머2331,12년12월(13년형),"10,000",디젤,수동,정보없음,트럭,"2,497",흰색,없음,없음,없음,2020075713,봉고31톤 윙바디 초장축 수동식 킹캡 디럭스,기아,"1,260만원"
23더7485,12년01월(12년형),"122,000",가솔린,오토,13.5,경차,998,초록색,없음,없음,없음,2021096226,레이1.0 가솔린 프레스티지,기아,520만원
93모0141,19년10월(19년형),"10,000",디젤,수동,정보없음,트럭,"2,497",흰색,없음,없음,없음,2020068374,봉고31톤 파워게이트 초장축 2단 킹캡 럭셔리,기아,"1,630만원"
67수1806,11년01월(11년형),"180,000",LPG,오토,정보없음,중형,"1,998",흰색,없음,없음,없음,2020117976,YF쏘나타LPi 럭셔리 ,현대,320만원
35너1239,12년06월(12년형),"54,172",가솔린,오토,정보없음,경차,995,분홍색,없음,없음,없음,21051720301,쉐보레 스파크타투 에디션 기본형,한국GM,470만원
342어3856,18년10월(19년형),"17,401",가솔린,오토,11.8,SUV,0,회색,정보없음,없음,없음,211034617,더 뉴 트랙스1.4 Premier ,한국GM,"1,640만원"
41라9741,18년02월(17년형),"29,000",가솔린,오토,12.7,경차,998,흰색,없음,없음,없음,2021095235,레이1.0 가솔린 프레스티지,기아,850만원
324거2303,12년11월(13년형),"96,400",하이브리드(가솔린),오토,16.8,중형,"1,999",회색,없음,없음,없음,2021071689,K5 하이브리드프레스티지 ,기아,669만원
24오8881,15년11월(16년형),"20,200",가솔린,오토,정보없음,경차,998,진주색,없음,없음,없음,2020267166,더 뉴 모닝디럭스 ,기아,490만원
362우6149,12년08월(13년형),"90,000",디젤,오토,13.4,SUV,"1,995",흰색,없음,없음,없음,2021079371,스포티지 R2WD 디젤 TLX 최고급형,기아,630만원
18모8497,15년10월(16년형),"100,000",디젤,오토,17.9,준중형,"1,582",회색,없음,없음,없음,2021102936,아반떼AD1.6 e-VGT 스타일 ,현대,590만원
43두1591,11년10월(12년형),"120,000",LPG,오토,정보없음,경차,995,흰색,없음,없음,없음,20210522,쉐보레 스파크LPGi LS 스타,한국GM,350만원
92버6085,12년08월(13년형),"73,800",LPG,수동,정보없음,트럭,796,흰색,없음,없음,없음,20210521,뉴 라보냉동탑차 ,한국GM,430만원
42너4276,08년06월(08년형),"99,883",가솔린,오토,19.4,경차,999,검정색,없음,없음,없음,2021031903,뉴모닝SLX 고급형 블랙프리미엄,기아,265만원
11더1563,17년08월(18년형),"22,336",가솔린,오토,12.2,소형,"1,362",쥐색,없음,없음,없음,2021103722,더 뉴 아베오1.4 Turbo LS ,한국GM,670만원
56누9151,11년11월(12년형),"160,000",디젤,오토,정보없음,SUV,"1,995",진주색,없음,없음,없음,20210524,쏘렌토R디젤 2.0 2WD TLX 최고급형,기아,820만원
64거3927,13년05월(13년형),"63,709",디젤,오토,12.4,SUV,"2,199",흰색,없음,없음,없음,2021024849,싼타페 DMR2.2 4WD EXCLUSIVE 기본형,현대,"1,830만원"
62보0366,16년08월(17년형),"41,616",디젤,오토,10.9,RV,"2,199",검정색,없음,없음,없음,0,올 뉴 카니발9인승 2.2 디젤 노블레스,기아,"2,370만원"
30마8939,12년10월(13년형),"68,366",가솔린,오토,14,준중형,"1,591",진주색,없음,없음,없음,2021024379,K3프레스티지 ,기아,900만원
145러4659,18년06월(19년형),"24,514",가솔린,오토,정보없음,대형,"2,359",검정,없음,없음,없음,2021103031,그랜저IG2.4 모던 기본형,현대,"2,290만원"
71누4001,13년09월(14년형),"62,934",디젤,오토,정보없음,승합,"2,497",회색,없음,없음,없음,2021041668,그랜드스타렉스11인승 왜건 CVX 럭셔리,현대,"1,150만원"
31루7467,08년04월(08년형),"151,608",가솔린,오토,정보없음,대형,"3,778",은색,없음,없음,없음,2021039574,제네시스BH380 ROYAL 기본형,현대,650만원
32주9134,09년07월(09년형),"131,008",가솔린,수동,정보없음,준중형,"1,600",흰색,없음,없음,없음,2021103169,라세티 프리미어1.6 CDX Blue & Black Edition ,한국GM,199만원
60서9582,13년02월(13년형),"84,844",가솔린,오토,13.9,준중형,"1,591",회색,없음,없음,없음,3000015259,아반떼MDM16 GDI 에비뉴 ,현대,780만원
53어8927,14년03월(14년형),"133,894",디젤,오토,12,SUV,"1,998",흰색,없음,없음,없음,3000014424,쉐보레 캡티바2WD LT 프리미엄 ,한국GM,930만원
82무3109,15년03월(15년형),"76,816",LPG,수동,정보없음,승합,796,파랑색,없음,없음,없음,3000014246,뉴 다마스 밴2인승 판넬밴 DLX ,한국GM,370만원
21주0475,16년08월(16년형),"57,581",디젤,오토,11.6,SUV,"2,157",검정색,없음,없음,없음,3000005872,렉스턴W7인승 4WD RX7 럭셔리,쌍용,"1,649만원"
79노3410,06년03월(06년형),"253,643",디젤,수동,정보없음,RV,0,흰색,정보없음,없음,없음,2019090866,그랜드카니발GX 그랜드 팩,기아,370만원
59다8303,12년02월(12년형),"111,434",디젤,오토,정보없음,SUV,0,회색,정보없음,없음,없음,2019122909,투싼ix디젤 2WD LX20 럭셔리,현대,820만원
15도8200,11년06월(11년형),"156,084",가솔린,오토,정보없음,대형,"2,999",검정색,없음,없음,없음,3000005019,그랜저HGHG300 프라임,현대,820만원
26가9434,10년07월(11년형),"127,736",가솔린,오토,정보없음,준중형,"1,598",진주색,없음,없음,없음,정보없음,뉴SM3PE ,르노삼성,340만원
61주5965,07년10월(08년형),"129,041",LPG,오토,정보없음,중형,"1,998",은색,없음,없음,없음,1518101019,SM5 뉴임프레션LE Plus ,르노삼성,350만원
09로4399,17년02월(17년형),"45,849",디젤,오토,10.3,RV,"2,199",검정색,없음,없음,없음,2191015421,올 뉴 카니발9인승 2.2 디젤 하이리무진 노블레스,기아,"3,590만원"
15두0959,15년09월(16년형),"51,130",가솔린,오토,정보없음,준중형,"1,591",은색,없음,없음,없음,2019111305,더 뉴 아반떼1.6 GDi 스타일 기본형,현대,800만원
04구8205,03년05월(03년형),"107,952",가솔린,오토,정보없음,중형,"2,500",진주색,없음,없음,없음,201082097,SM5SM525V ,르노삼성,270만원
287가8193,17년04월(17년형),"38,007",가솔린,오토,13.5,준중형,"1,600",흰색,없음,없음,1 건,2020141744,더 뉴 K31.6 가솔린 디럭스 ,기아,590만원
126마5162,15년07월(16년형),"69,828",가솔린,오토,8.8,대형,"3,342",은색,없음,없음,없음,20201260038,제네시스DHG330 프리미엄 AWD ,현대,"2,450만원"
77두6438,17년04월(17년형),"111,243",디젤,오토,정보없음,승합,"2,497",은색,정보없음,없음,없음,201253761,그랜드스타렉스12인승 왜건 CVX 모던,현대,"1,220만원"
